YEAR,MONTH,PLACE,NO2,O3,CO,SO2,PM10,PM25
1996,6,중구,0.048,0.015,1.6,0.01,97,
1996,6,중랑구,0.038,0.023,0.5,0.01,92,
1996,6,청계천,0.093,0,2,0,0,
1996,6,청량리,0.039,0,1.4,0,0,
1996,5,강남구,0.027,0.012,1,0.023,0,
1996,5,강서구,0.051,0.02,0.8,0.008,100,
1996,5,관악구,0.009,0.029,0.4,0.012,0,
1996,5,광진구,0.054,0.029,0.8,0.01,0,
1996,5,구로구,0.041,0.016,0.8,0.011,55,
1996,5,구로구2,0.034,0.024,0.7,0.014,0,
1996,5,길동,0,0,0,0,0,
1996,5,도봉구,0.053,0.032,1,0.014,114,
1996,5,동대문구,0.053,0.024,1.2,0.015,113,
1996,5,마포구,0.03,0.012,1,0.015,38,
1996,5,서대문구,0.036,0.028,1,0.013,0,
1996,5,서초구,0.044,0.019,0.7,0.013,94,
1996,5,성동구,0.05,0.021,1.1,0.015,0,
1996,5,성북구,0.03,0.019,1.5,0.026,0,
1996,5,송파구,0.044,0.027,0.9,0.008,75,
1996,5,송파구2,0.018,0.024,1.5,0.013,0,
1996,5,신사동,0.064,0.015,2.2,0.014,0,
1996,5,신촌,0.086,0.009,2,0.013,0,
1996,5,영등포,0.073,0,2.8,0,0,
1996,5,영등포구,0.024,0.022,2.2,0.024,0,
1996,5,용산구,0.045,0.023,2,0.014,0,
1996,5,은평구,0.023,0.026,0.8,0.007,82,
1996,5,중구,0.021,0.015,1.2,0.012,117,
1996,5,중랑구,0.052,0.021,1,0.015,111,
1996,5,청계천,0.09,0,2.1,0,0,
1996,5,청량리,0.045,0,2.2,0,0,
1996,4,강남구,0.026,0.008,1.1,0.016,0,
1996,4,강서구,0.043,0.019,0.8,0.01,66,
1996,4,관악구,0.007,0.026,0.6,0.011,0,
1996,4,광진구,0.041,0.037,0.8,0.012,0,
1996,4,구로구,0.033,0.017,0.6,0.013,42,
1996,4,구로구2,0.024,0.023,0.7,0.012,0,
1996,4,길동,0,0,0,0,0,
1996,4,도봉구,0.044,0.03,0.9,0.016,72,
1996,4,동대문구,0.047,0.02,1.4,0.01,82,
1996,4,마포구,0.028,0.008,2.4,0.014,32,
1996,4,서대문구,0.032,0.008,0.9,0.015,0,
1996,4,서초구,0.032,0.017,0.7,0.012,61,
1996,4,성동구,0.042,0.019,1,0.014,0,
1996,4,성북구,0.027,0.016,1.9,0.029,0,
1996,4,송파구,0.04,0.026,0.8,0.009,48,
1996,4,송파구2,0.031,0.022,1.9,0.012,0,
1996,4,신사동,0.05,0.013,1.8,0.013,0,
1996,4,신촌,0.074,0.011,1.8,0.018,0,
1996,4,영등포,0.065,0.018,2.4,0.004,0,
1996,4,영등포구,0.023,0.021,1.9,0.025,0,
1996,4,용산구,0.035,0.021,1.5,0.013,0,
1996,4,은평구,0.017,0.025,1.2,0.008,58,
1996,4,중구,0.026,0.018,0.6,0.013,82,
1996,4,중랑구,0.045,0.016,1.5,0.018,91,
1996,4,청계천,0.072,0,1.8,0,0,
1996,4,청량리,0.039,0,2.7,0,0,
1996,3,강남구,0.019,0.005,0.9,0.014,0,
1996,3,강서구,0.041,0.024,0,0.011,76,
1996,3,관악구,0.013,0.019,0.7,0.013,0,
1996,3,광진구,0.039,0.03,0.6,0.011,0,
1996,3,구로구,0.034,0.008,0.9,0.014,64,
1996,3,구로구2,0.028,0.016,1,0.012,0,
1996,3,길동,0,0,0,0,0,
1996,3,도봉구,0.045,0.021,1.1,0.021,81,
1996,3,동대문구,0.047,0.015,1.7,0.011,88,
1996,3,마포구,0.029,0.007,1.9,0.017,34,
1996,3,서대문구,0.032,0.007,1.2,0.015,0,
1996,3,서초구,0.034,0.011,1,0.013,72,
1996,3,성동구,0.04,0.013,1.1,0.016,0,
1996,3,성북구,0.031,0.014,1.7,0.033,0,
1996,3,송파구,0.039,0.019,0.9,0.009,55,
1996,3,송파구2,0.047,0.016,1.5,0.014,0,
1996,3,신사동,0.054,0.009,0,0.016,0,
1996,3,신촌,0.085,0.009,2.1,0.02,0,
1996,3,영등포,0.078,0,2.5,0,0,
1996,3,영등포구,0.025,0.013,1.7,0.027,0,
1996,3,용산구,0.032,0.011,1.7,0.013,0,
1996,3,은평구,0.014,0.02,1.1,0.01,44,
1996,3,중구,0.042,0.013,0.7,0.019,91,
1996,3,중랑구,0.044,0.015,1.3,0.018,82,
1996,3,청계천,0.071,0,1.9,0,0,
1996,3,청량리,0.045,0,3.5,0,0,
1996,2,강남구,0.02,0.011,1.9,0.011,0,
1996,2,강서구,0.047,0.026,0,0.016,68,
1996,2,관악구,0.015,0.016,0.8,0.019,0,
1996,2,광진구,0.044,0.021,1,0.01,0,
1996,2,구로구,0.032,0.005,1,0.018,83,
1996,2,구로구2,0.026,0.015,1.1,0.016,0,
1996,2,길동,0,0,0,0,0,
1996,2,도봉구,0.041,0.017,1.4,0.026,107,
1996,2,동대문구,0.04,0.012,1.9,0.013,98,
1996,2,마포구,0.029,0.006,2.2,0.023,33,
1996,2,서대문구,0.035,0.008,1.5,0.02,0,
1996,2,서초구,0.033,0.008,1.2,0.015,83,
1996,2,성동구,0.039,0.01,1.5,0.019,0,
1996,2,성북구,0.033,0.015,1.9,0.042,0,
1996,2,송파구,0.041,0.014,1.3,0.011,61,
1996,2,송파구2,0.047,0.014,1.1,0.019,0,
1996,2,신사동,0.054,0.006,0,0.019,0,
1996,2,신촌,0.091,0.012,2.3,0.023,0,
1996,2,영등포,0.081,0,2.1,0,0,
1996,2,영등포구,0.025,0.015,1.2,0.022,0,
1996,2,용산구,0.019,0.006,1.9,0.014,0,
1996,2,은평구,0.023,0.016,1.7,0.009,72,
1996,2,중구,0.039,0.013,1,0.018,96,
1996,2,중랑구,0.044,0.011,1.9,0.027,95,
1996,2,청계천,0.081,0.002,2.3,0.018,0,
1996,2,청량리,0.043,0,4,0,0,
1996,1,강남구,0.023,0.012,1.8,0.015,0,
1996,1,강서구,0.051,0.018,1.4,0.016,64,
1996,1,관악구,0.017,0.011,0.9,0.018,0,
1996,1,광진구,0.038,0.013,1,0.02,0,
1996,1,구로구,0.036,0.006,1.1,0.017,74,
1996,1,구로구2,0.031,0.016,1.3,0.016,0,
1996,1,길동,0,0,0,0,0,
1996,1,도봉구,0.041,0.015,1.4,0.027,85,
1996,1,동대문구,0.046,0.015,1.9,0.025,88,
1996,1,마포구,0.055,0.007,1.8,0.022,35,
1996,1,서대문구,0.033,0.008,1.6,0.022,0,
1996,1,서초구,0.033,0.005,0.6,0.013,68,
1996,1,성동구,0.038,0.008,1.6,0.02,0,
1996,1,성북구,0.016,0.013,1.3,0.028,0,
1996,1,송파구,0.036,0.01,1.5,0.011,50,
1996,1,송파구2,0.04,0.011,2.1,0.019,0,
1996,1,신사동,0.054,0.005,2.2,0.017,0,
1996,1,신촌,0.092,0.005,2.3,0.024,0,
1996,1,영등포,0.082,0,2.4,0,0,
1996,1,영등포구,0.031,0.013,1.2,0.023,0,
1996,1,용산구,0.024,0.004,2.1,0.014,0,
1996,1,은평구,0.016,0.012,1.9,0.012,56,
1996,1,중구,0.036,0.01,0.8,0.021,81,
1996,1,중랑구,0.041,0.007,1.5,0.02,81,
1996,1,청계천,0.076,0,2.5,0,0,
1996,1,청량리,0.049,0,4,0,0,
1995,12,강남구,0.023,0.005,2.2,0.014,0,
1995,12,강서구,0.062,0.006,1.6,0.017,93,
1995,12,관악구,0.02,0.008,0.8,0.022,0,
1995,12,광진구,0.044,0.01,1.2,0.024,0,
1995,12,구로구,0.039,0.005,1.1,0.013,88,
1995,12,구로구2,0.035,0.008,1.5,0.017,0,
1995,12,길동,0,0,0,0,0,
1995,12,도봉구,0.044,0.013,1.6,0.028,99,
1995,12,동대문구,0.048,0.009,2,0.012,105,
1995,12,마포구,0.039,0.002,2.2,0.028,38,
1995,12,서대문구,0.028,0.011,2,0.027,0,
1995,12,서초구,0.034,0.003,1,0.017,115,
1995,12,성동구,0.042,0.006,1.7,0.021,0,
1995,12,성북구,0.023,0.011,1.5,0.028,0,
1995,12,송파구,0.04,0.007,1.5,0.014,83,
1995,12,송파구2,0.046,0.009,3.1,0.024,0,
1995,12,신사동,0.058,0.004,2.4,0.021,0,
1995,12,신촌,0.101,0.003,2.8,0.034,0,
1995,12,영등포,0.086,0,3.3,0,0,
1995,12,영등포구,0.023,0.011,1.6,0.03,0,
1995,12,용산구,0.026,0.005,2.3,0.019,0,
1995,12,은평구,0.022,0.007,3,0.016,76,
1995,12,중구,0.03,0.007,1.6,0.03,115,
1995,12,중랑구,0.028,0.004,2.4,0.03,108,
1995,12,청계천,0.084,0,3.1,0,0,
1995,12,청량리,0.054,0,4.4,0,0,
1995,11,강남구,0.027,0.005,1.9,0.011,0,
1995,11,강서구,0.066,0.009,1.5,0.02,81,
1995,11,관악구,0.024,0.009,0.8,0.015,0,
1995,11,광진구,0.041,0.012,1,0.021,0,
1995,11,구로구,0.038,0.006,1.1,0.013,66,
1995,11,구로구2,0.032,0.009,1.4,0.014,0,
1995,11,길동,0,0,0,0,0,
1995,11,도봉구,0.046,0.013,1.6,0.029,98,
1995,11,동대문구,0.049,0.008,2.5,0.017,106,
1995,11,마포구,0.044,0.004,2.2,0.027,35,
1995,11,서대문구,0.037,0.01,1.9,0.025,0,
1995,11,서초구,0.033,0.006,1,0.017,102,
1995,11,성동구,0.042,0.007,1.6,0.02,0,
1995,11,성북구,0.021,0.012,1.3,0.023,0,
1995,11,송파구,0.044,0.009,1.3,0.01,64,
1995,11,송파구2,0.048,0.008,1.1,0.023,0,
1995,11,신사동,0.058,0.006,2.3,0.022,0,
1995,11,신촌,0.086,0.004,2.7,0.033,0,
1995,11,영등포,0.083,0,3.4,0,0,
1995,11,영등포구,0.026,0.011,2.5,0.031,0,
1995,11,용산구,0.022,0.007,2.1,0.017,0,
1995,11,은평구,0.02,0.008,4.1,0.022,71,
1995,11,중구,0.042,0.008,1.8,0.024,102,
1995,11,중랑구,0.025,0.004,1.9,0.031,105,
1995,11,청계천,0.082,0,3.2,0,0,
1995,11,청량리,0.061,0,4.2,0,0,
1995,10,강남구,0.031,0.008,1.7,0.009,0,
1995,10,강서구,0.058,0.006,1.2,0.011,70,
1995,10,관악구,0.022,0.011,0.9,0.011,0,
1995,10,광진구,0.041,0.015,0.8,0.013,0,
1995,10,구로구,0.039,0.008,1,0.019,58,
1995,10,구로구2,0.029,0.011,1.1,0.01,0,
1995,10,길동,0,0,0,0,0,
1995,10,도봉구,0.044,0.017,1.2,0.025,88,
1995,10,동대문구,0.047,0.009,1.7,0.024,106,
1995,10,마포구,0.046,0.009,1.6,0.021,41,
1995,10,서대문구,0.039,0.009,1.4,0.015,0,
1995,10,서초구,0.036,0.009,0.9,0.013,87,
1995,10,성동구,0.038,0.01,1.4,0.016,0,
1995,10,성북구,0.024,0.013,1.6,0.027,0,
1995,10,송파구,0.036,0.013,1.2,0.007,60,
1995,10,송파구2,0.043,0.01,1.2,0.018,0,
1995,10,신사동,0,0,0,0,0,
1995,10,신촌,0.075,0.009,2.4,0.025,0,
1995,10,영등포,0.069,0,3.2,0,0,
1995,10,영등포구,0.029,0.01,1.7,0.025,0,
1995,10,용산구,0.03,0.007,1.9,0.012,0,
1995,10,은평구,0.025,0.01,2.4,0.012,71,
1995,10,중구,0.045,0.008,1,0.017,102,
1995,10,중랑구,0.029,0.006,1.5,0.021,101,
1995,10,청계천,0.086,0,2.8,0,0,
1995,10,청량리,0.062,0,3.3,0,0,
1995,9,강남구,0.024,0.01,1.5,0.008,0,
1995,9,강서구,0.052,0.008,0.9,0.007,47,
1995,9,관악구,0.017,0.011,0.7,0.011,0,
1995,9,광진구,0.032,0.014,0.7,0.005,0,
1995,9,구로구,0.031,0.009,0.7,0.013,39,
1995,9,구로구2,0.027,0.012,0.8,0.009,0,
1995,9,길동,0,0,0,0,0,
1995,9,도봉구,0.033,0.022,0.9,0.015,58,
1995,9,동대문구,0.036,0.012,1.1,0.017,82,
1995,9,마포구,0.04,0.011,1,0.013,27,
1995,9,서대문구,0.025,0.01,1,0.009,0,
1995,9,서초구,0.03,0.012,0.6,0.009,56,
1995,9,성동구,0.033,0.012,1,0.009,0,
1995,9,성북구,0.016,0.015,0.9,0.017,0,
1995,9,송파구,0.026,0.017,0.8,0.005,45,
1995,9,송파구2,0.035,0.013,0.8,0.01,0,
1995,9,신사동,0.05,0.007,1.7,0.011,0,
1995,9,신촌,0.074,0.007,1.9,0.017,0,
1995,9,영등포,0.06,0,2.6,0,0,
1995,9,영등포구,0.027,0.011,1.1,0.021,0,
1995,9,용산구,0.026,0.009,1.4,0.007,0,
1995,9,은평구,0.023,0.011,1.1,0.007,51,
1995,9,중구,0.036,0.008,0.7,0.016,73,
1995,9,중랑구,0.023,0.008,1.4,0.012,76,
1995,9,청계천,0.077,0,1.6,0,0,
1995,9,청량리,0.058,0,2.7,0,0,
1995,8,강남구,0.017,0.013,1.3,0.015,0,
1995,8,강서구,0.018,0.005,0.6,0.002,36,
1995,8,관악구,0.013,0.01,0.7,0.008,0,
1995,8,광진구,0.016,0.007,0.5,0.003,0,
1995,8,구로구,0.012,0.004,0.2,0.005,73,
1995,8,구로구2,0.005,0.013,0.4,0.013,0,
1995,8,길동,0,0,0,0,0,
1995,8,도봉구,0.027,0.02,0.6,0.007,66,
1995,8,동대문구,0.029,0.012,1,0.012,73,
1995,8,마포구,0.031,0.012,0.4,0.008,100,
1995,8,서대문구,0.014,0.005,0.6,0.002,0,
1995,8,서초구,0.021,0.013,0.6,0.005,72,
1995,8,성동구,0.014,0.007,0.7,0.006,0,
1995,8,성북구,0.012,0.016,1.2,0.011,0,
1995,8,송파구,0.013,0.008,0.4,0.003,27,
1995,8,송파구2,0.027,0.013,0.9,0.009,0,
1995,8,신사동,0.029,0.011,1.7,0.011,0,
1995,8,신촌,0.057,0.009,1.8,0.013,0,
1995,8,영등포,0.057,0,2.4,0,0,
1995,8,영등포구,0.014,0.012,1.3,0.014,0,
1995,8,용산구,0.011,0.006,0.9,0.003,0,
1995,8,은평구,0.022,0.011,0.6,0.004,49,
1995,8,중구,0.024,0.009,0.5,0.015,71,
1995,8,중랑구,0.022,0.01,1.2,0.009,61,
1995,8,청계천,0.07,0,2.9,0,0,
1995,8,청량리,0.053,0,2.4,0,0,
1995,7,강남구,0.016,0.013,0.9,0.009,0,
1995,7,강서구,0.035,0.009,0.5,0.005,59,
1995,7,관악구,0.015,0.011,0.5,0.007,0,
1995,7,광진구,0.025,0.016,0.7,0.003,0,
1995,7,구로구,0.021,0.012,0.5,0.01,63,
1995,7,구로구2,0.019,0.015,0.6,0.009,0,
1995,7,길동,0,0,0,0,0,
1995,7,도봉구,0.027,0.019,0.4,0.009,67,
1995,7,동대문구,0.028,0.011,0.8,0.01,75,
1995,7,마포구,0.024,0.015,0.5,0.007,105,
1995,7,서대문구,0.022,0.01,0.8,0.005,0,
1995,7,서초구,0.023,0.016,0.4,0.007,61,
1995,7,성동구,0.027,0.015,1,0.008,0,
1995,7,성북구,0.014,0.015,1,0.012,0,
1995,7,송파구,0.024,0.021,0.7,0.003,49,
1995,7,송파구2,0.029,0.016,0.8,0.011,0,
1995,7,신사동,0.031,0.007,1.3,0.013,0,
1995,7,신촌,0.062,0.009,1.7,0.017,0,
1995,7,영등포,0.044,0,2,0,0,
1995,7,영등포구,0.016,0.01,0.5,0.01,0,
1995,7,용산구,0.024,0.012,1.3,0.006,0,
1995,7,은평구,0.022,0.015,0.7,0.006,51,
1995,7,중구,0.028,0.009,0.9,0.013,54,
1995,7,중랑구,0.023,0.012,0.8,0.011,62,
1995,7,청계천,0.07,0,2.7,0,0,
1995,7,청량리,0.041,0,1.7,0,0,
1995,6,강남구,0.024,0.015,0.8,0.008,0,
1995,6,강서구,0.055,0.012,0.6,0.009,74,
1995,6,관악구,0.022,0.025,0.6,0.014,0,
1995,6,광진구,0.032,0.029,0.6,0.004,0,
1995,6,구로구,0.028,0.023,0.7,0.016,0,
1995,6,구로구2,0.035,0.019,0.6,0.014,0,
1995,6,길동,0,0,0,0,0,
1995,6,도봉구,0.035,0.03,0.4,0.012,78,
1995,6,동대문구,0.03,0.021,0.8,0.009,89,
1995,6,마포구,0.051,0.017,0.6,0.008,96,
1995,6,서대문구,0.035,0.013,0.7,0.006,0,
1995,6,서초구,0.033,0.022,0.5,0.009,83,
1995,6,성동구,0.039,0.024,0.9,0.01,0,
1995,6,성북구,0.017,0.022,1,0.01,0,
1995,6,송파구,0.032,0.028,0.6,0.004,58,
1995,6,송파구2,0.032,0.024,0.6,0.011,0,
1995,6,신사동,0,0,0,0,0,
1995,6,신촌,0.064,0.015,1.7,0.019,0,
1995,6,영등포,0.042,0,1.8,0,0,
1995,6,영등포구,0.026,0.015,1,0.018,0,
1995,6,용산구,0.028,0.02,1.3,0.008,0,
1995,6,은평구,0.03,0.026,0.8,0.008,67,
1995,6,중구,0.043,0.015,0.9,0.011,70,
1995,6,중랑구,0.022,0.023,0.9,0.01,80,
1995,6,청계천,0.077,0,2,0,0,
1995,6,청량리,0,0,0,0,0,
1995,5,강남구,0.015,0.021,1.7,0.019,0,
1995,5,강서구,0.049,0.019,0.6,0.014,59,
1995,5,관악구,0.017,0.026,0.5,0.012,0,
1995,5,광진구,0.029,0.025,0.7,0.008,0,
1995,5,구로구,0.014,0.028,0.6,0.02,0,
1995,5,구로구2,0.034,0.024,0.7,0.018,0,
1995,5,길동,0,0,0,0,0,
1995,5,도봉구,0.04,0.027,0.6,0.018,108,
1995,5,동대문구,0.035,0.018,0.9,0.018,101,
1995,5,마포구,0.022,0.016,1.2,0.015,107,
1995,5,서대문구,0.035,0.011,0.9,0.015,0,
1995,5,서초구,0.031,0.022,0.4,0.012,65,
1995,5,성동구,0.04,0.024,0.9,0.016,0,
1995,5,성북구,0.019,0.022,1,0.015,0,
1995,5,송파구,0.029,0.027,0.7,0.008,53,
1995,5,송파구2,0.037,0.025,0.5,0.015,0,
1995,5,신사동,0,0,0,0,0,
1995,5,신촌,0.075,0.016,1.6,0.026,0,
1995,5,영등포,0.065,0,1.9,0,0,
1995,5,영등포구,0.027,0.021,1.1,0.021,0,
1995,5,용산구,0.035,0.018,1.4,0.012,0,
1995,5,은평구,0.036,0.023,1,0.01,64,
1995,5,중구,0.044,0.022,1,0.014,77,
1995,5,중랑구,0.022,0.021,1.4,0.012,88,
1995,5,청계천,0.09,0,1.9,0,0,
1995,5,청량리,0,0,0,0,0,
1995,4,강남구,0.019,0.014,1.4,0.023,0,
1995,4,강서구,0.056,0.01,0,0.017,0,
1995,4,관악구,0.022,0.022,0.9,0.008,0,
1995,4,광진구,0.028,0.023,0.8,0.014,0,
1995,4,구로구,0.015,0.018,0.7,0.015,0,
1995,4,구로구2,0.037,0.02,0.8,0.018,0,
1995,4,길동,0,0,0,0,0,
1995,4,도봉구,0.044,0.029,0.7,0.023,0,
1995,4,동대문구,0.04,0.013,1.4,0.022,106,
1995,4,마포구,0,0.013,1.4,0.02,118,
1995,4,서대문구,0.04,0.008,1.1,0.022,0,
1995,4,서초구,0.037,0.017,0.6,0.018,0,
1995,4,성동구,0.044,0.016,1,0.021,0,
1995,4,성북구,0.021,0.02,1.3,0.023,0,
1995,4,송파구,0.039,0.018,0.8,0.012,0,
1995,4,송파구2,0.041,0.019,1.3,0.018,0,
1995,4,신사동,0.019,0.003,0.5,0,0,
1995,4,신촌,0.065,0.012,1.7,0.035,0,
1995,4,영등포,0.054,0,2,0,0,
1995,4,영등포구,0.03,0.017,1.1,0.023,0,
1995,4,용산구,0.037,0.016,1.5,0.016,0,
1995,4,은평구,0.028,0.02,1.6,0.014,73,
1995,4,중구,0.046,0.023,1,0.017,89,
1995,4,중랑구,0.031,0.015,1.6,0.019,106,
1995,4,청계천,0.081,0,1.7,0,0,
1995,4,청량리,0.019,0,0.5,0,0,
1995,3,강남구,0.02,0.008,1.9,0.027,0,
1995,3,강서구,0.041,0.005,0,0.015,0,
1995,3,관악구,0.023,0.018,1.1,0.009,0,
1995,3,광진구,0.027,0.02,0.9,0.014,0,
1995,3,구로구,0.023,0.015,1.1,0.023,0,
1995,3,구로구2,0.031,0.015,1.1,0.017,0,
1995,3,길동,0,0,0,0,0,
1995,3,도봉구,0.031,0.02,1,0.029,0,
1995,3,동대문구,0.04,0.011,1.6,0.033,108,
1995,3,마포구,0.028,0.009,1.4,0.024,55,
1995,3,서대문구,0.032,0.005,1.7,0.024,0,
1995,3,서초구,0.034,0.012,0.9,0.018,0,
1995,3,성동구,0.043,0.013,1.3,0.023,0,
1995,3,성북구,0.029,0.015,1.5,0.035,0,
1995,3,송파구,0.035,0.015,1,0.012,0,
1995,3,송파구2,0.044,0.016,1.4,0.026,0,
1995,3,신사동,0,0,0,0,0,
1995,3,신촌,0.069,0.011,2,0.039,0,
1995,3,영등포,0.086,0,2.3,0,0,
1995,3,영등포구,0.034,0.015,2.2,0.027,0,
1995,3,용산구,0.036,0.011,1.8,0.018,0,
1995,3,은평구,0.032,0.017,2.7,0.018,78,
1995,3,중구,0.048,0.018,1.5,0.026,100,
1995,3,중랑구,0.027,0.015,1.4,0.025,89,
1995,3,청계천,0.072,0,1.8,0,0,
1995,3,청량리,0,0,0,0,0,
1995,2,강남구,0.027,0.008,2.4,0.037,0,
1995,2,강서구,0.053,0.006,1.7,0.024,0,
1995,2,관악구,0.029,0.014,1.3,0.013,0,
1995,2,광진구,0.034,0.011,1.1,0.021,0,
1995,2,구로구,0.027,0.011,1.4,0.04,0,
1995,2,구로구2,0.046,0.009,1.7,0.025,0,
1995,2,길동,0,0,0,0,0,
1995,2,도봉구,0.032,0.015,1.3,0.041,0,
1995,2,동대문구,0.044,0.008,2.6,0.033,114,
1995,2,마포구,0.027,0.008,2.3,0.037,59,
1995,2,서대문구,0.048,0.005,1.9,0.032,0,
1995,2,서초구,0.047,0.008,0.7,0.024,0,
1995,2,성동구,0.047,0.008,1.8,0.03,0,
1995,2,성북구,0.036,0.012,2.5,0.047,0,
1995,2,송파구,0.044,0.01,1.4,0.019,0,
1995,2,송파구2,0.03,0.012,1.9,0.032,0,
1995,2,신촌,0.087,0.006,2.6,0.058,0,
1995,2,영등포,0.051,0,2.7,0,0,
1995,2,영등포구,0.041,0.011,3.5,0.035,0,
1995,2,용산구,0.038,0.008,2.4,0.025,0,
1995,2,은평구,0.032,0.012,2.8,0.024,78,
1995,2,중구,0.047,0.013,1.7,0.038,103,
1995,2,중랑구,0.026,0.01,2.5,0.033,97,
1995,2,청계천,0.062,0,2,0,0,
1995,1,강남구,0.024,0.015,2.4,0.027,0,
1995,1,강서구,0.051,0.01,1.4,0.022,0,
1995,1,관악구,0.025,0.012,1.1,0.011,0,
1995,1,광진구,0.022,0.007,1.2,0.02,0,
1995,1,구로구,0.032,0.006,1.4,0.019,0,
1995,1,구로구2,0.034,0.01,1.4,0.019,0,
1995,1,길동,0,0,0,0,0,
1995,1,도봉구,0.025,0.015,1.3,0.033,0,
1995,1,동대문구,0.036,0.008,2.6,0.025,98,
1995,1,마포구,0.021,0.009,2.2,0.03,49,
1995,1,서대문구,0.04,0.006,1.6,0.026,0,
1995,1,서초구,0.038,0.008,0.6,0.018,0,
1995,1,성동구,0.037,0.008,1.6,0.026,0,
1995,1,성북구,0.033,0.012,2.2,0.04,0,
1995,1,송파구,0.033,0.009,1.3,0.016,0,
1995,1,송파구2,0.037,0.012,1.6,0.024,0,
1995,1,신촌,0.073,0.005,2.2,0.045,0,
1995,1,영등포,0.049,0,2.3,0,0,
1995,1,영등포구,0.035,0.01,2.4,0.032,0,
1995,1,용산구,0.039,0.009,2,0.019,0,
1995,1,은평구,0.027,0.013,1.8,0.02,62,
1995,1,중구,0.038,0.012,1.9,0.027,84,
1995,1,중랑구,0,0,0,0,0,
1995,1,청계천,0.059,0,1.9,0,0,
1994,12,강남구,0,0,0,0,0,
1994,12,강서구,0.05,0.01,1.5,0.02,0,
1994,12,관악구,0,0,0,0,0,
1994,12,광진구,0.028,0.007,1.2,0.019,0,
1994,12,구로구,0.02,0.011,1.3,0.026,0,
1994,12,구로구2,0.039,0.007,1.6,0.022,0,
1994,12,길동,0,0,0,0,0,
1994,12,도봉구,0.028,0.011,1.8,0.035,0,
1994,12,동대문구,0,0,0,0,0,
1994,12,마포구,0,0,0,0,0,
1994,12,서대문구,0.041,0.008,1.9,0.024,0,
1994,12,서초구,0.042,0.006,0.9,0.019,0,
1994,12,성동구,0.04,0.006,1.8,0.027,0,
1994,12,성북구,0,0,0,0,0,
1994,12,송파구,0.03,0.006,1.4,0.016,0,
1994,12,송파구2,0,0,0,0,0,
1994,12,신촌,0.075,0.004,2.5,0.045,0,
1994,12,영등포,0.052,0.002,2.8,0.045,0,
1994,12,영등포구,0,0,0,0,0,
1994,12,용산구,0.042,0.007,2.3,0.023,0,
1994,12,은평구,0,0,0,0,0,
1994,12,중구,0,0,0,0,0,
1994,12,청계천,0.063,0,1.9,0,0,
1994,11,강서구,0.053,0.009,1.6,0.018,0,
1994,11,광진구,0.016,0.007,1.1,0.014,0,
1994,11,구로구,0.023,0.012,1.9,0.022,0,
1994,11,구로구2,0.042,0.007,1.6,0.021,0,
1994,11,길동,0,0,0,0,0,
1994,11,도봉구,0.029,0.01,1.7,0.032,0,
1994,11,서대문구,0.043,0.007,2.1,0.024,0,
1994,11,서초구,0.045,0.007,1.2,0.019,0,
1994,11,성동구,0.039,0.006,1.7,0.025,0,
1994,11,송파구,0.028,0.008,1.4,0.013,0,
1994,11,송파구2,0,0,0,0,0,
1994,11,신촌,0.072,0.004,2.6,0.046,0,
1994,11,영등포,0.055,0.017,3,0.02,0,
1994,11,용산구,0.043,0.008,2.3,0.023,0,
1994,11,청계천,0.075,0,2.2,0,0,
1994,10,강서구,0.044,0.013,1.2,0.011,0,
1994,10,광진구,0.025,0.012,0.9,0.009,0,
1994,10,구로구,0.019,0.013,1.1,0.019,0,
1994,10,구로구2,0.038,0.013,1.1,0.012,0,
1994,10,길동,0,0,0,0,0,
1994,10,도봉구,0.023,0.016,1.3,0.023,0,
1994,10,서대문구,0.037,0.011,1.6,0.015,0,
1994,10,서초구,0.044,0.012,1.1,0.013,0,
1994,10,성동구,0.038,0.01,1.3,0.017,0,
1994,10,송파구,0.025,0.01,1,0.008,0,
1994,10,송파구2,0,0,0,0,0,
1994,10,신촌,0.077,0.006,2.2,0.031,0,
1994,10,영등포,0.049,0.01,2.8,0.01,0,
1994,10,용산구,0.041,0.012,1.8,0.014,0,
1994,10,청계천,0.068,0,1.9,0,0,
1994,9,강서구,0.035,0.018,0.8,0.006,0,
1994,9,광진구,0.024,0.015,0.7,0.005,0,
1994,9,구로구,0.016,0.016,0.8,0.015,0,
1994,9,구로구2,0.026,0.018,0.7,0.009,0,
1994,9,길동,0,0,0,0,0,
1994,9,도봉구,0.018,0.017,0.9,0.015,0,
1994,9,서대문구,0.024,0.015,1,0.007,0,
1994,9,서초구,0.037,0.016,0.9,0.01,0,
1994,9,성동구,0.029,0.015,1,0.01,0,
1994,9,송파구,0.023,0.019,0.8,0.005,0,
1994,9,송파구2,0,0,0,0,0,
1994,9,신촌,0.068,0.006,1.9,0.023,0,
1994,9,영등포,0.038,0,2.2,0,0,
1994,9,용산구,0.034,0.015,1.3,0.009,0,
1994,9,청계천,0.061,0,1.7,0,0,
1994,8,강서구,0.03,0.016,0.8,0.003,0,
1994,8,광진구,0.018,0.016,0.6,0.004,0,
1994,8,구로구,0.012,0.017,0.9,0.007,0,
1994,8,구로구2,0.022,0.018,0.6,0.007,0,
1994,8,길동,0,0,0,0,0,
1994,8,도봉구,0.014,0.019,0.9,0.008,0,
1994,8,서대문구,0.017,0.017,0.8,0.003,0,
1994,8,서초구,0.028,0.017,0.7,0.006,0,
